Survived,Pclass,Age,SibSp,Parch,Fare,Embarked,Mapped_Title,FamilySize,TicketPrefix,TicketNumber,TicketNumberLengthGroup,TicketNumberPrefix,Mapped_Sex,AgeGroup,Age_Pclass_Group,FareGroup,FamilySizeGroup,Age_Pclass,family_size_pclass_total,family_size_pclass_survived
1,3,18.0,0,1,9.35,2,2,2,35,392091,3,83,1,6,19,0,2,54.0,113,0.4021739130434782
0,3,21.0,0,0,8.1375,1,1,1,35,330935,3,77,1,0,2,0,0,63.0,324,0.2137404580152671
0,3,1.0,5,2,46.9,2,3,8,8,2144,0,11,0,6,19,6,1,3.0,54,0.0681818181818181
0,3,21.0,8,2,69.55,2,1,11,9,2343,0,13,1,0,2,8,1,63.0,54,0.0681818181818181
1,3,26.0,0,0,56.4958,2,0,1,35,1601,0,8,0,0,2,7,0,78.0,324,0.2137404580152671
1,3,25.0,1,0,7.775,2,0,2,35,347083,3,78,0,0,2,0,2,75.0,113,0.4021739130434782
0,2,30.0,0,0,0.0,2,0,1,35,239855,3,71,0,0,1,0,0,60.0,104,0.3647058823529411
0,3,20.0,0,0,9.5,2,0,1,35,345769,3,78,0,6,19,0,0,60.0,324,0.2137404580152671
1,1,54.0,1,0,78.2667,0,1,2,35,36947,1,61,1,3,9,9,2,54.0,101,0.6842105263157895
0,3,22.0,0,0,8.05,2,0,1,35,324669,3,76,0,0,2,0,0,66.0,324,0.2137404580152671
0,2,59.0,0,0,13.5,2,0,1,35,237442,3,71,0,3,10,1,0,118.0,104,0.3647058823529411
1,2,54.0,1,3,23.0,2,2,5,35,29105,1,56,1,3,10,3,1,108.0,2,1.0
1,1,27.0,0,0,30.5,2,0,1,35,113804,3,68,0,0,0,5,0,27.0,109,0.5365853658536586
0,1,31.0,1,0,52.0,2,0,2,10,12750,1,42,0,1,3,7,2,31.0,101,0.6842105263157895
0,1,22.0,0,0,135.6333,0,0,1,15,17760,1,46,0,0,0,2,0,22.0,109,0.5365853658536586
0,1,33.0,0,0,5.0,2,0,1,35,695,5,3,0,1,3,0,0,33.0,109,0.5365853658536586
1,3,6.0,0,1,12.475,2,3,2,35,392096,3,83,0,6,19,1,2,18.0,113,0.4021739130434782
1,3,5.0,4,2,31.3875,2,1,7,35,347077,3,78,1,6,19,5,1,15.0,54,0.0681818181818181
0,1,39.0,0,0,0.0,2,0,1,35,112050,3,68,0,1,3,0,0,39.0,109,0.5365853658536586
0,3,24.5,0,0,8.05,2,0,1,35,342826,3,78,0,0,2,0,0,73.5,324,0.2137404580152671
0,2,54.0,0,0,14.0,2,0,1,35,29011,1,56,0,3,10,1,0,108.0,104,0.3647058823529411
0,3,30.0,0,0,7.55,2,0,1,19,751,5,4,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,30.0,0,0,7.8958,2,0,1,35,349222,3,78,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,30.0,0,0,7.2292,0,0,1,35,2685,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
1,3,21.0,0,0,7.8792,1,1,1,35,330931,3,77,1,0,2,0,0,63.0,324,0.2137404580152671
1,1,35.0,0,0,512.3292,0,1,1,15,17755,1,46,1,1,3,4,0,35.0,109,0.5365853658536586
1,1,21.0,0,0,77.9583,2,1,1,35,13502,1,43,1,0,0,9,0,21.0,109,0.5365853658536586
1,1,32.0,0,0,30.5,0,0,1,35,13214,1,43,0,1,3,5,0,32.0,109,0.5365853658536586
0,3,16.0,0,0,9.5,2,0,1,35,345778,3,78,0,6,19,0,0,48.0,324,0.2137404580152671
1,3,22.0,0,0,7.25,2,1,1,5,7077,0,34,1,0,2,0,0,66.0,324,0.2137404580152671
0,3,30.0,0,0,7.8958,2,0,1,35,349227,3,78,0,0,2,0,0,90.0,324,0.2137404580152671
1,1,38.0,1,0,90.0,2,0,2,35,19943,1,48,0,1,3,11,2,38.0,101,0.6842105263157895
0,3,30.0,8,2,69.55,2,0,11,9,2343,0,13,0,0,2,8,1,90.0,54,0.0681818181818181
0,2,25.0,1,0,26.0,2,0,2,35,236853,3,71,0,0,1,3,2,50.0,78,0.625
1,2,33.0,1,2,27.75,2,2,4,6,34651,1,59,1,1,4,3,2,66.0,78,0.625
1,3,35.0,1,0,16.1,2,2,2,35,386525,3,82,1,1,5,1,2,105.0,113,0.4021739130434782
0,1,18.0,1,0,108.9,0,0,2,15,17758,1,46,0,6,17,2,2,18.0,101,0.6842105263157895
0,3,30.0,1,0,16.1,2,0,2,35,376564,3,81,0,0,2,1,2,90.0,113,0.4021739130434782
0,3,30.0,0,0,7.8958,2,0,1,35,349217,3,78,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,2.0,4,1,39.6875,2,3,6,35,3101295,2,84,0,6,19,5,1,6.0,54,0.0681818181818181
1,3,0.42,0,1,8.5167,0,3,2,35,2625,0,15,0,6,19,0,2,1.26,113,0.4021739130434782
0,2,26.0,0,0,10.5,2,0,1,35,31028,1,57,0,0,1,1,0,52.0,104,0.3647058823529411
0,3,41.0,0,0,7.125,2,0,1,30,3101272,2,84,0,2,8,0,0,123.0,324,0.2137404580152671
1,1,48.0,1,0,76.7292,0,0,2,15,17572,1,46,0,2,6,9,2,48.0,101,0.6842105263157895
1,2,48.0,1,2,65.0,2,2,4,35,220845,3,70,1,2,7,8,2,96.0,78,0.625
1,1,48.0,1,0,39.6,0,1,2,35,11755,1,41,1,2,6,5,2,48.0,101,0.6842105263157895
0,3,4.0,4,2,31.275,2,3,7,35,347082,3,78,0,6,19,5,1,12.0,54,0.0681818181818181
1,1,39.0,1,0,55.9,2,2,2,35,13507,1,43,1,1,3,7,2,39.0,101,0.6842105263157895
1,3,33.0,3,0,15.85,2,2,4,35,3101278,2,84,1,1,5,1,2,99.0,113,0.4021739130434782
0,2,29.0,0,0,10.5,2,0,1,36,14263,1,44,0,0,1,1,0,58.0,104,0.3647058823529411
0,1,49.0,1,1,110.8833,0,0,3,35,17421,1,46,0,2,6,2,2,49.0,101,0.6842105263157895
0,3,3.5,8,2,69.55,2,3,11,9,2343,0,13,0,6,19,8,1,10.5,54,0.0681818181818181
0,3,30.0,0,0,7.2292,0,0,1,35,2700,0,16,0,0,2,0,0,90.0,324,0.2137404580152671
0,1,42.0,1,0,52.0,2,0,2,35,113789,3,68,0,2,6,7,2,42.0,101,0.6842105263157895
1,1,36.0,0,2,71.0,2,1,3,39,5735,0,30,1,1,3,9,2,36.0,101,0.6842105263157895
0,1,61.0,0,0,33.5,2,0,1,35,111240,3,68,0,4,12,5,0,61.0,109,0.5365853658536586
0,3,18.0,0,0,6.75,1,1,1,35,365226,3,80,1,6,19,0,0,54.0,324,0.2137404580152671
1,3,18.0,0,0,7.4958,2,1,1,35,3101265,2,84,1,6,19,0,0,54.0,324,0.2137404580152671
1,2,0.67,1,1,14.5,2,3,3,35,250649,3,73,0,6,18,1,2,1.34,78,0.625
1,3,32.0,0,0,56.4958,2,0,1,35,1601,0,8,0,1,5,7,0,96.0,324,0.2137404580152671
0,3,30.0,0,0,8.05,2,0,1,35,374910,3,81,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,30.0,0,0,8.05,2,0,1,32,392082,3,83,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,21.0,1,0,14.4542,0,1,2,35,2665,0,15,1,0,2,1,2,63.0,113,0.4021739130434782
0,3,16.0,0,0,8.05,2,0,1,3,20589,1,49,0,6,19,0,0,48.0,324,0.2137404580152671
1,1,31.0,1,0,57.0,2,0,2,35,17474,1,46,0,1,3,7,2,31.0,101,0.6842105263157895
1,1,48.0,0,0,26.55,2,0,1,35,19952,1,48,0,2,6,3,0,48.0,109,0.5365853658536586
1,3,22.0,0,0,7.225,0,0,1,35,2620,0,15,0,0,2,0,0,66.0,324,0.2137404580152671
1,3,13.0,0,0,7.2292,0,1,1,35,2687,0,15,1,6,19,0,0,39.0,324,0.2137404580152671
0,3,32.0,1,0,15.85,2,0,2,35,3101278,2,84,0,1,5,1,2,96.0,113,0.4021739130434782
0,3,28.0,2,0,7.925,2,0,3,35,3101277,2,84,0,0,2,0,2,84.0,113,0.4021739130434782
0,2,46.0,0,0,26.0,2,0,1,35,28403,1,55,0,2,7,3,0,92.0,104,0.3647058823529411
0,3,28.0,0,0,7.7958,2,0,1,35,350042,3,79,0,0,2,0,0,84.0,324,0.2137404580152671
0,2,42.0,1,0,27.0,2,0,2,35,243847,3,72,0,2,7,3,2,84.0,78,0.625
0,3,35.0,0,0,8.05,2,0,1,35,373450,3,81,0,1,5,0,0,105.0,324,0.2137404580152671
0,3,2.0,3,2,27.9,2,1,6,35,347088,3,78,1,6,19,3,1,6.0,54,0.0681818181818181
1,3,31.0,0,0,8.6833,2,2,1,35,349244,3,78,1,1,5,0,0,93.0,324,0.2137404580152671
1,3,21.0,1,0,15.5,1,1,2,35,367230,3,80,1,0,2,1,2,63.0,113,0.4021739130434782
0,3,30.0,0,0,7.8958,2,0,1,35,349201,3,78,0,0,2,0,0,90.0,324,0.2137404580152671
1,2,19.0,1,0,26.0,2,2,2,35,2908,0,18,1,6,18,3,2,38.0,78,0.625
0,3,20.0,0,0,8.6625,2,0,1,35,315094,3,75,0,6,19,0,0,60.0,324,0.2137404580152671
0,3,14.0,5,2,46.9,2,0,8,8,2144,0,11,0,6,19,6,1,42.0,54,0.0681818181818181
1,2,34.0,0,1,23.0,2,2,2,35,231919,3,71,1,1,4,3,2,68.0,78,0.625
1,3,21.0,0,0,7.7375,1,1,1,35,36866,1,61,1,0,2,0,0,63.0,324,0.2137404580152671
1,3,21.0,0,0,7.75,1,1,1,35,14312,1,44,1,0,2,0,0,63.0,324,0.2137404580152671
0,3,51.0,0,0,7.75,2,0,1,35,347064,3,78,0,3,11,0,0,153.0,324,0.2137404580152671
0,3,21.0,0,0,7.6292,1,1,1,35,330909,3,77,1,0,2,0,0,63.0,324,0.2137404580152671
1,3,21.0,0,0,7.75,1,1,1,35,14311,1,44,1,0,2,0,0,63.0,324,0.2137404580152671
1,3,21.0,0,0,7.75,1,1,1,35,335677,3,77,1,0,2,0,0,63.0,324,0.2137404580152671
0,3,28.0,0,0,9.5,2,0,1,35,345770,3,78,0,0,2,0,0,84.0,324,0.2137404580152671
0,2,25.0,0,0,13.0,2,0,1,6,29178,1,56,0,0,1,1,0,50.0,104,0.3647058823529411
0,1,19.0,3,2,263.0,2,0,6,35,19950,1,48,0,6,17,4,1,19.0,6,0.6
0,3,35.0,0,0,7.8958,0,0,1,35,349213,3,78,0,1,5,0,0,105.0,324,0.2137404580152671
1,1,35.0,1,0,83.475,2,2,2,35,36973,1,61,1,1,3,10,2,35.0,101,0.6842105263157895
1,3,9.0,1,1,15.9,2,3,3,6,37671,1,62,0,6,19,1,2,27.0,113,0.4021739130434782
0,3,20.0,0,0,4.0125,0,0,1,35,2648,0,15,0,6,19,0,0,60.0,324,0.2137404580152671
1,2,42.0,0,0,13.0,2,0,1,35,237798,3,71,0,2,7,1,0,84.0,104,0.3647058823529411
0,2,30.0,0,0,13.0,2,0,1,35,28228,1,55,0,0,1,1,0,60.0,104,0.3647058823529411
0,2,30.0,0,0,0.0,2,0,1,35,239856,3,71,0,0,1,0,0,60.0,104,0.3647058823529411
1,3,21.0,0,0,7.7958,2,0,1,35,350034,3,79,0,0,2,0,0,63.0,324,0.2137404580152671
0,3,47.0,0,0,7.25,2,0,1,3,3902,0,24,0,2,8,0,0,141.0,324,0.2137404580152671
0,1,25.0,1,2,151.55,2,2,4,35,113781,3,68,1,0,0,2,2,25.0,101,0.6842105263157895
0,3,16.0,0,0,9.2167,2,0,1,35,7534,0,36,0,6,19,0,0,48.0,324,0.2137404580152671
0,1,45.0,1,0,83.475,2,0,2,35,36973,1,61,0,2,6,10,2,45.0,101,0.6842105263157895
0,3,38.0,0,0,8.6625,2,0,1,35,315089,3,75,0,1,5,0,0,114.0,324,0.2137404580152671
1,1,56.0,0,0,35.5,0,0,1,35,13213,1,43,0,3,9,5,0,56.0,109,0.5365853658536586
1,3,21.0,1,1,22.3583,0,1,3,35,2668,0,15,1,0,2,3,2,63.0,113,0.4021739130434782
0,1,31.0,0,0,50.4958,2,0,1,15,17590,1,46,0,1,3,7,0,31.0,109,0.5365853658536586
1,1,30.0,0,0,93.5,2,1,1,35,12749,1,42,1,0,0,11,0,30.0,109,0.5365853658536586
0,1,30.0,0,0,27.7208,0,0,1,15,17605,1,46,0,0,0,3,0,30.0,109,0.5365853658536586
0,3,14.0,0,0,7.8542,2,1,1,35,350406,3,79,1,6,19,0,0,42.0,324,0.2137404580152671
1,3,16.0,0,0,7.7333,1,1,1,35,35851,1,60,1,6,19,0,0,48.0,324,0.2137404580152671
0,3,40.0,1,0,9.475,2,2,2,35,7546,0,36,1,1,5,0,2,120.0,113,0.4021739130434782
0,1,55.0,0,0,30.5,2,0,1,35,113787,3,68,0,3,9,5,0,55.0,109,0.5365853658536586
0,3,19.0,0,0,7.775,2,0,1,35,347069,3,78,0,6,19,0,0,57.0,324,0.2137404580152671
1,1,45.0,0,0,26.55,2,0,1,35,111428,3,68,0,2,6,3,0,45.0,109,0.5365853658536586
1,1,36.0,1,2,120.0,2,2,4,35,113760,3,68,1,1,3,2,2,36.0,101,0.6842105263157895
1,3,27.0,0,0,7.925,2,1,1,33,3101283,2,84,1,0,2,0,0,81.0,324,0.2137404580152671
1,1,49.0,1,0,76.7292,0,2,2,15,17572,1,46,1,2,6,9,2,49.0,101,0.6842105263157895
1,1,41.0,0,0,134.5,0,1,1,35,16966,1,45,1,2,6,2,0,41.0,109,0.5365853658536586
0,1,19.0,1,0,53.1,2,0,2,35,113773,3,68,0,6,17,7,2,19.0,101,0.6842105263157895
0,3,33.0,0,0,7.775,2,0,1,35,347062,3,78,0,1,5,0,0,99.0,324,0.2137404580152671
1,1,27.0,1,0,53.1,2,0,2,35,113806,3,68,0,0,0,7,2,27.0,101,0.6842105263157895
0,1,30.0,0,0,27.7208,0,0,1,15,17612,1,46,0,0,0,3,0,30.0,109,0.5365853658536586
1,1,35.0,0,0,26.2875,2,0,1,15,17475,1,46,0,1,3,3,0,35.0,109,0.5365853658536586
0,3,29.0,1,1,10.4625,2,2,3,35,347054,3,78,1,0,2,1,2,87.0,113,0.4021739130434782
1,2,30.0,3,0,21.0,2,2,4,35,31027,1,57,1,0,1,3,2,60.0,78,0.625
0,3,34.0,0,0,8.05,2,0,1,35,364506,3,80,0,1,5,0,0,102.0,324,0.2137404580152671
1,3,29.0,0,0,7.8958,0,0,1,35,349240,3,78,0,0,2,0,0,87.0,324,0.2137404580152671
1,1,19.0,0,0,30.0,2,1,1,35,112053,3,68,1,6,17,5,0,19.0,109,0.5365853658536586
1,1,35.0,0,0,135.6333,2,1,1,15,17760,1,46,1,1,3,2,0,35.0,109,0.5365853658536586
0,3,30.0,8,2,69.55,2,0,11,9,2343,0,13,0,0,2,8,1,90.0,54,0.0681818181818181
1,2,40.0,0,0,15.75,2,2,1,6,33595,1,58,1,1,4,1,0,80.0,104,0.3647058823529411
0,1,62.0,0,0,26.55,2,0,1,35,113807,3,68,0,4,12,3,0,62.0,109,0.5365853658536586
0,3,25.0,1,0,7.925,2,1,2,33,3101271,2,84,1,0,2,0,2,75.0,113,0.4021739130434782
0,3,26.0,0,0,8.05,2,0,1,35,341826,3,78,0,0,2,0,0,78.0,324,0.2137404580152671
0,3,18.0,0,1,14.4542,0,1,2,35,2691,0,15,1,6,19,1,2,54.0,113,0.4021739130434782
0,2,34.0,1,0,21.0,2,0,2,35,31027,1,57,0,1,4,3,2,68.0,78,0.625
0,3,48.0,0,0,7.8542,2,0,1,35,350047,3,79,0,2,8,0,0,144.0,324,0.2137404580152671
0,3,28.0,0,0,7.8958,2,0,1,35,349207,3,78,0,0,2,0,0,84.0,324,0.2137404580152671
0,3,24.0,2,0,24.15,2,0,3,3,48871,1,65,0,0,2,3,2,72.0,113,0.4021739130434782
1,2,17.0,0,0,12.0,0,1,1,24,1748,0,9,1,6,18,1,0,34.0,104,0.3647058823529411
1,1,38.0,1,0,71.2833,0,2,2,15,17599,1,46,1,1,3,9,2,38.0,101,0.6842105263157895
0,3,30.0,0,0,7.2292,0,0,1,35,2671,0,15,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,40.0,0,0,7.8958,2,0,1,35,349251,3,78,0,1,5,0,0,120.0,324,0.2137404580152671
0,3,22.0,0,0,9.0,2,0,1,35,345767,3,78,0,0,2,0,0,66.0,324,0.2137404580152671
0,3,2.0,0,1,10.4625,2,1,2,35,347054,3,78,1,6,19,1,2,6.0,113,0.4021739130434782
0,1,28.0,1,0,82.1708,0,0,2,15,17604,1,46,0,0,0,10,2,28.0,101,0.6842105263157895
0,3,18.0,0,0,7.75,2,0,1,35,347078,3,78,0,6,19,0,0,54.0,324,0.2137404580152671
0,3,28.0,0,0,22.525,2,0,1,5,4001,0,25,0,0,2,3,0,84.0,324,0.2137404580152671
1,2,19.0,0,0,26.0,2,1,1,35,250655,3,73,1,6,18,3,0,38.0,104,0.3647058823529411
0,3,30.0,0,0,8.05,2,0,1,3,2817,0,17,0,0,2,0,0,90.0,324,0.2137404580152671
1,1,60.0,1,0,75.25,0,2,2,35,110813,3,68,1,3,9,9,2,60.0,101,0.6842105263157895
0,3,20.0,0,0,7.8542,2,0,1,35,347466,3,78,0,6,19,0,0,60.0,324,0.2137404580152671
0,1,45.0,0,0,35.5,2,0,1,35,113784,3,68,0,2,6,5,0,45.0,109,0.5365853658536586
0,3,21.0,0,0,8.05,2,1,1,31,392087,3,83,1,0,2,0,0,63.0,324,0.2137404580152671
1,2,24.0,0,0,13.0,2,1,1,35,248733,3,72,1,0,1,1,0,48.0,104,0.3647058823529411
0,3,30.0,0,0,7.75,1,0,1,35,383121,3,82,0,0,2,0,0,90.0,324,0.2137404580152671
1,3,21.0,1,0,15.5,1,1,2,35,367230,3,80,1,0,2,1,2,63.0,113,0.4021739130434782
0,3,39.0,1,5,31.275,2,0,7,35,347082,3,78,0,1,5,5,1,117.0,54,0.0681818181818181
1,3,26.0,0,0,7.8542,2,1,1,35,347470,3,78,1,0,2,0,0,78.0,324,0.2137404580152671
1,2,24.0,2,1,27.0,2,2,4,35,243847,3,72,1,0,1,3,2,48.0,78,0.625
1,2,36.0,0,0,13.0,2,1,1,35,27849,1,54,1,1,4,1,0,72.0,104,0.3647058823529411
0,1,37.0,0,1,29.7,0,0,2,15,17596,1,46,0,1,3,3,2,37.0,101,0.6842105263157895
1,1,35.0,0,1,55.0,2,2,2,35,113505,3,68,1,1,3,7,2,35.0,101,0.6842105263157895
0,2,28.0,0,0,10.5,2,0,1,7,34068,1,59,0,0,1,1,0,56.0,104,0.3647058823529411
0,3,19.0,0,0,7.8958,2,0,1,35,349231,3,78,0,6,19,0,0,57.0,324,0.2137404580152671
0,3,43.0,0,0,6.45,2,0,1,5,7075,0,34,0,2,8,0,0,129.0,324,0.2137404580152671
1,1,25.0,1,0,91.0792,0,0,2,35,11967,1,41,0,0,0,11,2,25.0,101,0.6842105263157895
0,3,47.0,0,0,9.0,2,0,1,35,345765,3,78,0,2,8,0,0,141.0,324,0.2137404580152671
1,1,16.0,0,0,86.5,2,1,1,35,110152,3,68,1,6,17,10,0,16.0,109,0.5365853658536586
1,2,0.83,1,1,18.75,2,3,3,35,29106,1,56,0,6,18,1,2,1.66,78,0.625
0,3,22.0,0,0,7.125,2,0,1,33,3101275,2,84,0,0,2,0,0,66.0,324,0.2137404580152671
0,3,19.0,0,0,7.8958,2,0,1,35,349205,3,78,0,6,19,0,0,57.0,324,0.2137404580152671
0,2,28.0,0,0,13.5,2,0,1,35,218629,3,69,0,0,1,1,0,56.0,104,0.3647058823529411
0,3,14.0,4,1,39.6875,2,0,6,35,3101295,2,84,0,6,19,5,1,42.0,54,0.0681818181818181
0,3,36.0,0,0,7.8958,2,0,1,35,349247,3,78,0,1,5,0,0,108.0,324,0.2137404580152671
0,1,29.0,0,0,30.0,2,0,1,35,113501,3,68,0,0,0,5,0,29.0,109,0.5365853658536586
0,3,42.0,0,0,7.65,2,0,1,35,348121,3,78,0,2,8,0,0,126.0,324,0.2137404580152671
0,1,30.0,0,0,52.0,2,0,1,35,110465,3,68,0,0,0,7,0,30.0,109,0.5365853658536586
1,1,27.0,0,0,76.7292,0,0,1,15,17572,1,46,0,0,0,9,0,27.0,109,0.5365853658536586
1,3,29.0,0,0,7.75,1,0,1,35,382651,3,82,0,0,2,0,0,87.0,324,0.2137404580152671
1,2,5.0,1,2,27.75,2,1,4,6,34651,1,59,1,6,18,3,2,10.0,78,0.625
0,3,22.0,0,0,9.8375,2,1,1,35,7553,0,36,1,0,2,0,0,66.0,324,0.2137404580152671
0,3,30.0,0,0,7.75,1,0,1,35,372622,3,81,0,0,2,0,0,90.0,324,0.2137404580152671
1,2,30.0,0,0,13.0,2,1,1,35,250648,3,73,1,0,1,1,0,60.0,104,0.3647058823529411
0,1,62.0,0,0,26.55,2,0,1,35,113514,3,68,0,4,12,3,0,62.0,109,0.5365853658536586
1,2,34.0,0,0,13.0,2,0,1,35,248698,3,72,0,1,4,1,0,68.0,104,0.3647058823529411
0,3,28.0,0,0,7.8958,2,0,1,35,349243,3,78,0,0,2,0,0,84.0,324,0.2137404580152671
0,3,30.0,0,0,7.75,1,0,1,35,371060,3,81,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,44.0,0,1,16.1,2,0,2,35,371362,3,81,0,2,8,1,2,132.0,113,0.4021739130434782
0,3,45.0,0,0,7.75,2,1,1,35,347073,3,78,1,2,8,0,0,135.0,324,0.2137404580152671
0,2,19.0,0,0,13.0,2,0,1,35,28424,1,55,0,6,18,1,0,38.0,104,0.3647058823529411
0,2,18.0,0,0,73.5,2,0,1,20,14879,1,44,0,6,18,9,0,36.0,104,0.3647058823529411
0,3,31.0,0,0,7.775,2,0,1,35,347063,3,78,0,1,5,0,0,93.0,324,0.2137404580152671
0,2,30.0,0,0,0.0,2,0,1,35,239853,3,71,0,0,1,0,0,60.0,104,0.3647058823529411
0,3,21.0,0,0,7.25,2,0,1,32,3101317,2,84,0,0,2,0,0,63.0,324,0.2137404580152671
0,2,25.0,0,0,13.0,2,0,1,35,244361,3,72,0,0,1,1,0,50.0,104,0.3647058823529411
0,3,32.0,0,0,8.3625,2,0,1,35,8471,0,37,0,1,5,0,0,96.0,324,0.2137404580152671
0,2,30.0,1,0,24.0,0,0,2,14,3381,0,21,0,0,1,3,2,60.0,78,0.625
0,3,40.0,0,0,7.225,0,0,1,35,2623,0,15,0,1,5,0,0,120.0,324,0.2137404580152671
0,3,33.0,0,0,7.8958,0,0,1,35,349241,3,78,0,1,5,0,0,99.0,324,0.2137404580152671
0,3,36.0,0,0,7.4958,2,0,1,35,349210,3,78,0,1,5,0,0,108.0,324,0.2137404580152671
1,1,47.0,1,1,52.5542,2,2,3,35,11751,1,41,1,2,6,7,2,47.0,101,0.6842105263157895
0,2,34.0,1,0,26.0,2,0,2,35,244367,3,72,0,1,4,3,2,68.0,78,0.625
0,3,19.0,0,0,8.05,2,0,1,35,323951,3,76,0,6,19,0,0,57.0,324,0.2137404580152671
0,3,30.0,0,0,8.05,2,0,1,32,392086,3,83,0,0,2,0,0,90.0,324,0.2137404580152671
1,2,50.0,0,0,10.5,2,1,1,11,13531,1,43,1,2,7,1,0,100.0,104,0.3647058823529411
1,3,21.0,2,0,23.25,1,1,3,35,367226,3,80,1,0,2,3,2,63.0,113,0.4021739130434782
0,3,30.0,1,0,7.75,1,0,2,35,367229,3,80,0,0,2,0,2,90.0,113,0.4021739130434782
0,2,30.0,0,0,0.0,2,0,1,35,239853,3,71,0,0,1,0,0,60.0,104,0.3647058823529411
0,3,30.0,0,0,8.05,2,0,1,0,54510,1,66,0,0,2,0,0,90.0,324,0.2137404580152671
0,3,35.0,0,0,8.05,2,0,1,35,364512,3,80,0,1,5,0,0,105.0,324,0.2137404580152671
0,2,35.0,0,0,26.0,2,0,1,35,239865,3,71,0,1,4,3,0,70.0,104,0.3647058823529411
1,1,18.0,1,0,227.525,0,2,2,15,17757,1,46,1,6,17,4,2,18.0,101,0.6842105263157895
0,3,16.0,5,2,46.9,2,1,8,8,2144,0,11,1,6,19,6,1,48.0,54,0.0681818181818181
1,3,21.0,0,0,7.65,2,1,1,35,343120,3,78,1,0,2,0,0,63.0,324,0.2137404580152671
0,1,30.0,0,0,31.0,2,0,1,35,113798,3,68,0,0,0,5,0,30.0,109,0.5365853658536586
0,3,41.0,2,0,14.1083,2,0,3,35,350026,3,79,0,2,8,1,2,123.0,113,0.4021739130434782
1,1,14.0,1,2,120.0,2,1,4,35,113760,3,68,1,6,17,2,2,14.0,101,0.6842105263157895
0,1,21.0,0,1,77.2875,2,0,2,35,35281,1,60,0,0,0,9,2,21.0,101,0.6842105263157895
